"A liquid, of density 60 lb/ft^3, is conveyed up a conical tube at the rate of 3.14 ft^3/sec. The tube is 6 in. diameter at the lower end and 12 in. at the upper end, and the two ends are separated by a vertical distance of 10 ft. If the pressure at the lower end is 50 psia, what is the pressure at the upper end? Assume the liquid to behave like an ideal fluid.",50 psia,48.2 psia,47.4 psia,45.6 psia,C,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M05-0139.htm
"The density of gas flowing through a section of pipe of constant cross section A and length L_0 varies according to the law \rho = \rho_0[1 - (x / 2L_0)] sin(V_0t / L_0) [(L_0 / V_0)(\pi/2) > t \geqq 0, 0 \leq x \leq L_0] where x is measured along the pipe axis and V_0 is a reference flow velocity. Find the difference in mass flux entering and leaving the pipe at any time.",The inflow at x = 0 is less than the outflow at x = L,The inflow at x = 0 is greater than the outflow at x = L,The inflow at x = 0 is equal to the outflow at x = L,There is no inflow or outflow at x = 0 and x = L,B,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M04-0111.htm
"When two pipes of different sizes or roughnesses are so connected that fluid flows through one pipe and then through the other, they are said to be connected in series. A typical series-pipe problem, in which the head H may be desired for a given discharge or the discharge wanted for a given H, is illustrated in Fig. 1. a) In Fig. 1, K_e = 0.5, L_1 = 300 m, D_1 = 600 mm, \epsilon_1 = 2 mm, L_2 = 240 m, D_2 = 1 m, \epsilon_2 = 0.3 mm, v = 3 × 10^-6 m^2/s, and H = 6 m. Determine the discharge through the system. b) Solve by means of equivalent pipes.",0.600 m^3/s,0.700 m^3/s,0.797 m^3/s,0.900 m^3/s,C,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0220.htm
"Oil with a specific gravity of 0.80 is 3 ft (0.91 m) deep in an open tank which is otherwise filled with water. If the tank is 10 ft (3.05 m) deep, what is the pressure at the bottom of the tank ?",2.07 psig or 20.1 kPa,4.07 psig or 28.1 kPa,5.07 psig or 30.1 kPa,3.07 psig or 27.1 kPa,B,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M02-0028.htm
"(1 / \surdf) = 4.0 log_10 (r/k) + 3.48(1) In a certain district, the flow through a pipe of 10 cm diameter was found to be 0.007 m^3/s when the hydraulic gradient was 0.01. Fifteen years later this flow rate was shown to have decreased by 20%. A new 22.5 cm diameter pipe is to be installed to carry a flow of at least 0.056 m^3/s when operating under a hydraulic gradient of 0.015. For how long can this pipe be expected to carry this minimum flow. Assume that the roughness of the new pipe is the same as the initial roughness of the 10 cm pipe and that the roughness will increase linearly with time at the same rate as did that of the 10 cm diameter pipe.",24 years,15 years,18 years,30 years,A,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0221.htm
"At a certain section in a very smooth 6-ft-wide rectangular channel the depth is 3,00 ft when the flow rate is 160 cfs. Compute the distance to the section where the depth is 3.20 ft if S_0 = 0.002 and n = 0.012.",50 ft,66 ft,80 ft,73 ft,D,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M11-0347.htm
"A nozzle attached to the end of a vertical pipe discharges water against a small flat surface, l = 5 m, below the nozzle exit. The diameter of the pipe is D = 10 cm, and the nozzle exit is d = 4 cm. The pressure gage shows a gage pressure of 50,000 N/m^2. If frictional resistance of the atmosphere on the jet is neglected, what fluid force is exerted on the surface ?",200.01 N,160.03 N,150.05 N,180.02 N,D,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M06-0180.htm
A jet plane is being refueled in mid-air by another plane. The refueling boom enters the aircraft at an angle of 30 degrees from its flight path. The fuel flow rate through the boom is 1.5 slugs/sec. at a velocity of 100 ft./sec. What additional lift force is necessary to overcome the increased force on the airplane due to momentum transfer during refueling. (lbf.),50 lbf,100 lbf,75 lbf,125 lbf,C,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M06-0157.htm
"a) A liquid of specific weight \rhog = 58 ft^3/h flows by gravity through a 1-ft tank and a 1-ft capillary tube at a rate of 0.15 ft^3/h, as shown. Sections 1 and 2 are at atmospheric pressure. Neglecting entrance effects, compute the viscosity of the liquid in slugs per foot-second. b) See whether there is any possible turbulent-flow solution for a smooth-walled pipe.",1.50 × 10^-5 slug/(ft ullet s),1.60 × 10^-5 slug/(ft ullet s),1.70 × 10^-5 slug/(ft ullet s),1.80 × 10^-5 slug/(ft ullet s),B,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0190.htm
"A horizontal pipe of 7.5 cm diameter is joined by a sudend enlargement to a pipe of 15 cm diameter. Water is flowing through it at a rate of 0.0141 m^3/s. If the pressure just before the junction is 6 m head, what will be the pressure head in the 15 cm pipe downstream of the junction? What will be the power loss at the junction?","5.8 m, 35 watts","6.195 m, 40.39 watts","6.0 m, 50 watts","6.5 m, 45 watts",B,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0219.htm
"A reservoir, A, with its surface at an elevation of 26 m above datum supplies water to two other reservoirs, B and C. The surface level in B is 7.6 m above datum and that in C is at datum level. From A to a junction, J, a pipe of 15 cm dia., 244 m length is used. The branch, JB, is 7.5 cm dia. and 61 m length. The branch JC is 10 cm dia. and 91 m length. Taking f as 0.0075 throughout and neglecting local losses, calculate the flow through the net.","Q_A = 0.036853 m^3/s, Q_B = 0.01091 m^3/s, Q_C = 0.025943 m^3/s","Q_A = 0.036853 m^3/s, Q_B = 0.01091 m^3/s, Q_C = 0.035943 m^3/s","Q_A = 0.027653 m^3/s, Q_B = 0.02091 m^3/s, Q_C = 0.035943 m^3/s","Q_A = 0.046853 m^3/s, Q_B = 0.00091 m^3/s, Q_C = 0.015943 m^3/s",A,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0225.htm
"Analyze the water-surface profile in a long rectangular channel with concrete lining (n = 0.013). The channel is 10 ft wide, the flow rate is 400 cfs, and there is an abrupt change in channel slope from 0.0150 to 0.0016. Find also the horsepower loss in the jump.",68,50,75,80,A,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M11-0356.htm
"Calculate the horsepower that can be delivered to a factory 6.5 km distant from a hydraulic power house through three horizontal pipes each 150 mm in diameter laid in parallel, if the inlet pressure is maintained constant at 540 N/cm^2 and the efficiency of transmission is 94%. If one of the pipes becomes unusable, what increase of pressure at the power station would be required to transmit the same delivery pressure as before. What would be the efficiency of transmission under these conditions? f = 0.0075 in both cases.",195.5 kW,189.99 kW,180.99 kW,200 kW,B,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0218.htm
"Water flows under a sluice gate on a horizontal bed at the inlet to a flume. Above the gate, the water level is 1.5 ft, and the velocity is negligible. At the vena contract a below the gate, the flow streamlines are straight and the depth is 2 in. Hydrostatic pressure distributions and uniform flow may be assumed at each section; friction is negligible. Determine the flow velocity downstream from the gate, and the discharge in cubic feet per second per foot of width. Find (a) V_2. (b) Q in ft^3/sec/ft of width","V_2 = 8.5 ft/sec, Q/w =1.4 [(ft^3/sec) / ft]","V_2 = 7.5 ft/sec, Q/w =1.2 [(ft^3/sec) / ft]","V_2 = 9.23 ft/sec, Q/w =1.58 [(ft^3/sec) / ft]","V_2 = 10.5 ft/sec, Q/w =2.0 [(ft^3/sec) / ft]",C,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M05-0129.htm
Determine the downstream depth in a 3-m-wide rectangular channel in which the channel bottom or invert drops 0.1 m. The flow rate is 5.5 m^3/s and the upstream depth 0.4 m.,0.1 m,0.40 m,0.38 m,0.70 m,C,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M11-0354.htm
What slope is required to produce a flow of 400 cfs at a uniform depth of 4 ft in a trapezoidal earth channel with a base width of 6 ft and side slopes of 1 vertical on 2 horizontal?,0.0056,0.0046,0.0040,0.0036,B,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M11-0341.htm
The velocity distribution for laminar flow in a pipe is given by the equation V = V_max[1 - (r / r_0)^2] Here r_0 is the radius of the pipe and r is the radial distance from the center. DetermineVin terms of V_max and evaluate the kinetic energy correction factor \alpha.,0.5,3,2,1,C,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0186.htm
"Water is discharged from a large reservoir through a straight pipe of 3 in. diameter and 1200 ft long at a rate of 12 cfm. The discharge end is open to the atmosphere. If the open end is 40 ft below the surface level in the reservoir, what is the Darcy friction factor? Losses other than pipe friction may be ignored.",0.012,0.005,0.010,0.008,D,stemez-FluidMechanics,engineering.csv,downloaded_html_data/FluidMechanics/1M07-0192.htm
"(1) An open-circuit test on the 240-V winding of the transformer in the figure yielded the following data, corrected for instrument losses: Volts Amperes Watts 240 16.75 580 Calculate the exciting admittance, conductance, and susceptance. (2) The following data were obtained in a short- circuit test of the transformer in the figure, with its low-voltage winding short-circuited. Volts Amperes Watts 63.0 62.5 1660 Calculate (a) the equivalent primary impedance, (b) the equivalent primary reactance, and (c) the equivalent primary resistance.","Exciting admittance: 0.080 S, Conductance: 0.015 S, Exciting susceptance: 0.080 S, Equivalent primary impedance: 1.2Ω, Equivalent primary reactance: 1.2 Ω, Equivalent primary resistance: 0.5Ω","Exciting admittance: 0.065 S, Conductance: 0.011 S, Exciting susceptance: 0.065 S, Equivalent primary impedance: 1.1Ω, Equivalent primary reactance: 1.0 Ω, Equivalent primary resistance: 0.4Ω","Exciting admittance: 0.0698 S, Conductance: 0.0101 S, Exciting susceptance: 0.069 S, Equivalent primary impedance: 1.008Ω, Equivalent primary reactance: 0.915 Ω, Equivalent primary resistance: 0.425Ω","Exciting admittance: 0.060 S, Conductance: 0.009 S, Exciting susceptance: 0.060 S, Equivalent primary impedance: 0.9Ω, Equivalent primary reactance: 0.8 Ω, Equivalent primary resistance: 0.3Ω",C,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K06-0209.htm
"A 10-kva single-phase transformer designed for [(2,000) / (400)] volts has the following constants: R_1 = 5.5; R_2 = 0.2; X_1 = 12; X_2 = 0.45. Calculate the approximate value ofthe secondary terminal voltage at full load, 80 percent powerfactor (lagging), when the primary supply voltage is 2,000 volts.",377.45 volts,400 volts,405.8 volts,350 volts,A,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K06-0195.htm
"A 3-phase, wye-connected, 60-cycle, 220 volt, 5-hp, 1800 rpm induction motor has the following test data: Running light Blocked rotor 220 (127/phase) voltage 68 (39.3/phase) 4.35 current 20 244 (81.3/phase) watts 1265 (422/phase) 65 (21.7 phase) windage and friction Stator resistance at 75 C and including skin effect, R_1 = 0.545 ohms per phase. Determine the constants.","G_0=0.0031 mho, B_0=0.0341 mho, R_1 + R_2'=1.054 ohm, X_1 + X_2'=1.656 ohm","G_0=0.0037 mho, B_0=0.0339 mho, R_1 + R_2'=1.040 ohm, X_1 + X_2'=1.816 ohm","G_0=0.0050 mho, B_0=0.0339 mho, R_1 + R_2'=1.054 ohm, X_1 + X_2'=1.656 ohm","G_0=0.0033 mho, B_0=0.0352 mho, R_1 + R_2'=1.085 ohm, X_1 + X_2'=1.671 ohm",D,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K10-0350.htm
"The following measurements were obtained from tests carried out on a 10-kVA, 2300:230 - V, 60-Hz distribution transformer: Open-circuit test, with the low-potential winding excited: Applied potential difference, V_oc = 230 V Current, I_oc = 0.45 A Input power, P_oc = 70 W Short-circuit test, with the high-potential winding excited: Applied potential difference, V_sc = 120 V Current, I_sc = 4.5 A Input power, P_sc = 240 W Winding resistances, measured by dc bridge: R_hp = 5.80 \Omega,R_1p = 0.0605 \Omega The transformer is supplying full load at 230 volts and a power factor of 0.8 lagging. Determine a)The primary potential difference required. b)The power factor at the primary terminals. c)The transformer regulation. d)The approximate change in turns ratio required if the primary potential difference is fixed at 2300 V.","Primary potential difference: 2404 V, Power factor at the primary terminals: 0.788, Transformer regulation: 4.52%, Change in turns ratio: 9.548","Primary potential difference: 2300 V, Power factor at the primary terminals: 0.8, Transformer regulation: 5%, Change in turns ratio: 10","Primary potential difference: 2200 V, Power factor at the primary terminals: 0.85, Transformer regulation: 3%, Change in turns ratio: 9","Primary potential difference: 2500 V, Power factor at the primary terminals: 0.7, Transformer regulation: 6%, Change in turns ratio: 11",A,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K06-0222.htm
"A 50-hp, 2200-V, 13.5-A, [(1160r) / (min)]. , 60-Hz, wound-rotor induction motor has the following equivalent-circuit parameters: R_S = 2.22 \Omega X_L = 14.2 \Omega R_R' = 2.97 \OmegaX_M = 324.0\Omega X_M = 324.0 The effective turns ratio is N_se/N_re =1.22 and k = 0.979 a) Determine the external rotor-circuit resistance per phase required to hold down the starting current to three times the rated value. b) Determine the speed at which the motor would develop an internal torque equal to 125% of the rated torque with this starting resistance still in circuit. c) Determine the line current that would result if the starting resistance were shorted out of circuit at the speed determined in (b).",R_EX'= 30.4 Ω,R_EX'= 24.4 Ω,R_EX'= 20.4 Ω,R_EX'= 18.4 Ω,B,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K10-0345.htm
"A certain 10-kva 60-cycle transformer with primary voltage rating2,400 volts, secondary 240 volts, has a core area of 12.25 sq in., and the length of mean flux path in the core is 23.5in. The primary is wound with 1,100 turns and the secondarywith 110 turns. Calculate the full-load and no-load currents.","4.17 amp, 41.7 amp, 0.072 amp","3.2 amp, 35.5 amp, 0.060 amp","4.5 amp, 40.2 amp, 0.069 amp","5.1 amp, 45.8 amp, 0.080 amp",A,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K06-0192.htm
"240-volt 60-cycle transformer has the following data: R_1 = 5.2 ohmsR_2 = 0.052 ohm X_1 = 7.6 ohmsX_2 = 0.076 ohm The iron loss was found to be 61 watts. Calculate (a) the per-unit values of various impedances, (b) regulation using per-unit system, (c) efficiency using per-unit system.","Per unit values: 0.01905, 0.081, 0.032, 0.064, 0.042; Regulation: 0.0404; Efficiency: 0.881","Per unit values: 0.00905, 0.0181, 0.0132, 0.0264, 0.032; Regulation: 0.0304; Efficiency: 0.971","Per unit values: 0.00805, 0.018, 0.012, 0.024, 0.031; Regulation: 0.0204; Efficiency: 0.960","Per unit values: 0.009, 0.018, 0.013, 0.026, 0.033; Regulation: 0.030; Efficiency: 0.972",B,stemez-ElectricalMachines,engineering.csv,downloaded_html_data/ElectricalMachines/1K06-0226.htm
